Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,
Data,2,record,timestamp,"1070727974",s,distance,"3834.13",m,accumulated_power,"69623",watts,speed,"7.996",m/s,power,"143",watts,enhanced_respiration_rate,"28.68",Breaths/min,heart_rate,"105",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"63.5",percent,right_torque_effectiveness,"69.5",percent,left_pedal_smoothness,"18.0",percent,right_pedal_smoothness,"19.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|192.65625301025395",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"337.5000052734376|195.46875305419925",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.996",m/s,
Data,2,record,timestamp,"1070727975",s,distance,"3842.19",m,accumulated_power,"69778",watts,speed,"8.062",m/s,power,"155",watts,enhanced_respiration_rate,"27.78",Breaths/min,heart_rate,"105",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"63.5",percent,right_torque_effectiveness,"66.0",percent,left_pedal_smoothness,"18.5",percent,right_pedal_smoothness,"17.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|192.65625301025395",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"337.5000052734376|195.46875305419925",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.062",m/s,
Data,2,record,timestamp,"1070727976",s,distance,"3850.27",m,accumulated_power,"69915",watts,speed,"8.071",m/s,power,"137",watts,enhanced_respiration_rate,"27.78",Breaths/min,heart_rate,"106",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"66.5",percent,right_torque_effectiveness,"66.0",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"17.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|192.65625301025395",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"340.3125053173829|194.0625030322266",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"8.071",m/s,
Data,2,record,timestamp,"1070727977",s,distance,"3858.34",m,accumulated_power,"69915",watts,speed,"8.071",m/s,power,"137",watts,enhanced_respiration_rate,"27.78",Breaths/min,heart_rate,"107",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"67.5",percent,right_torque_effectiveness,"63.5",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"17.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|191.2500029882813",degrees,left_power_phase_peak,"66.09375103271486|125.15625195556643",degrees,right_power_phase,"338.90625529541023|194.0625030322266",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"8.071",m/s,
Data,2,record,timestamp,"1070727978",s,distance,"3866.41",m,accumulated_power,"70189",watts,speed,"8.071",m/s,power,"137",watts,enhanced_respiration_rate,"27.78",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"68.0",percent,right_torque_effectiveness,"70.5",percent,left_pedal_smoothness,"19.5",percent,right_pedal_smoothness,"19.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"337.5000052734376|194.0625030322266",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"337.5000052734376|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.071",m/s,
Data,2,record,timestamp,"1070727979",s,distance,"3874.39",m,accumulated_power,"70328",watts,speed,"7.987",m/s,power,"139",watts,enhanced_respiration_rate,"27.78",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"65.5",percent,right_torque_effectiveness,"69.0",percent,left_pedal_smoothness,"19.0",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"337.5000052734376|194.0625030322266",degrees,left_power_phase_peak,"73.12500114257814|130.78125204345707",degrees,right_power_phase,"338.90625529541023|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.987",m/s,
Data,2,record,timestamp,"1070727980",s,distance,"3882.41",m,accumulated_power,"70479",watts,speed,"8.015",m/s,power,"151",watts,enhanced_respiration_rate,"28.76",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"65.5",percent,right_torque_effectiveness,"69.0",percent,left_pedal_smoothness,"19.0",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|192.65625301025395",degrees,left_power_phase_peak,"68.90625107666017|126.5625019775391",degrees,right_power_phase,"340.3125053173829|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"8.015",m/s,
Data,2,record,timestamp,"1070727981",s,distance,"3890.42",m,accumulated_power,"70621",watts,speed,"8.015",m/s,power,"142",watts,enhanced_respiration_rate,"28.76",Breaths/min,heart_rate,"106",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"178",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"67.5",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"18.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|194.0625030322266",degrees,left_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,right_power_phase,"341.71875533935554|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.015",m/s,
Data,2,record,timestamp,"1070727982",s,distance,"3898.44",m,accumulated_power,"70764",watts,speed,"8.015",m/s,power,"143",watts,enhanced_respiration_rate,"28.76",Breaths/min,heart_rate,"106",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"67.5",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"18.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|194.0625030322266",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"341.71875533935554|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.015",m/s,
Data,2,record,timestamp,"1070727983",s,distance,"3906.43",m,accumulated_power,"70897",watts,speed,"7.987",m/s,power,"133",watts,enhanced_respiration_rate,"28.76",Breaths/min,heart_rate,"106",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|194.0625030322266",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"340.3125053173829|198.2812530981446",degrees,right_power_phase_peak,"66.09375103271486|125.15625195556643",degrees,enhanced_speed,"7.987",m/s,
Data,2,record,timestamp,"1070727984",s,distance,"3914.4",m,accumulated_power,"71040",watts,speed,"7.968",m/s,power,"143",watts,enhanced_respiration_rate,"28.76",Breaths/min,heart_rate,"106",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"178",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|137.81250215332034",degrees,right_power_phase,"340.3125053173829|199.68750312011724",degrees,right_power_phase_peak,"66.09375103271486|125.15625195556643",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070727985",s,distance,"3922.34",m,accumulated_power,"71179",watts,speed,"7.95",m/s,power,"139",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"105",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"72.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|195.46875305419925",degrees,left_power_phase_peak,"75.93750118652346|133.59375208740238",degrees,right_power_phase,"336.0937552514649|199.68750312011724",degrees,right_power_phase_peak,"67.50000105468752|126.5625019775391",degrees,enhanced_speed,"7.95",m/s,
Data,2,record,timestamp,"1070727986",s,distance,"3930.32",m,accumulated_power,"71320",watts,speed,"7.978",m/s,power,"141",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"105",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"68.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"19.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"338.90625529541023|195.46875305419925",degrees,left_power_phase_peak,"74.5312511645508|132.18750206542973",degrees,right_power_phase,"334.6875052294923|201.0937531420899",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.978",m/s,
Data,2,record,timestamp,"1070727987",s,distance,"3938.3",m,accumulated_power,"71455",watts,speed,"7.978",m/s,power,"135",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"105",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"185",,left_torque_effectiveness,"68.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"19.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|195.46875305419925",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"336.0937552514649|199.68750312011724",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.978",m/s,
Data,2,record,timestamp,"1070727988",s,distance,"3946.31",m,accumulated_power,"71603",watts,speed,"8.006",m/s,power,"148",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"104",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"67.5",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"19.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|194.0625030322266",degrees,left_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,right_power_phase,"336.0937552514649|199.68750312011724",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.006",m/s,
Data,2,record,timestamp,"1070727989",s,distance,"3954.35",m,accumulated_power,"71749",watts,speed,"8.043",m/s,power,"146",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"104",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"66.0",percent,right_torque_effectiveness,"67.5",percent,left_pedal_smoothness,"19.5",percent,right_pedal_smoothness,"18.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|194.0625030322266",degrees,left_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,right_power_phase,"337.5000052734376|198.2812530981446",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.043",m/s,
Data,2,record,timestamp,"1070727990",s,distance,"3962.39",m,accumulated_power,"71895",watts,speed,"8.043",m/s,power,"146",watts,enhanced_respiration_rate,"29.01",Breaths/min,heart_rate,"104",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"69.0",percent,right_torque_effectiveness,"67.0",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"18.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|194.0625030322266",degrees,left_power_phase_peak,"68.90625107666017|126.5625019775391",degrees,right_power_phase,"341.71875533935554|195.46875305419925",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.043",m/s,
Data,2,record,timestamp,"1070727991",s,distance,"3970.43",m,accumulated_power,"71895",watts,speed,"8.034",m/s,power,"146",watts,enhanced_respiration_rate,"28.0",Breaths/min,heart_rate,"105",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"69.5",percent,right_torque_effectiveness,"67.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"18.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|194.0625030322266",degrees,left_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,right_power_phase,"341.71875533935554|194.0625030322266",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.034",m/s,
Data,2,record,timestamp,"1070727992",s,distance,"3978.46",m,accumulated_power,"72187",watts,speed,"8.034",m/s,power,"146",watts,enhanced_respiration_rate,"28.0",Breaths/min,heart_rate,"106",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"74.0",percent,right_torque_effectiveness,"70.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|194.0625030322266",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"341.71875533935554|194.0625030322266",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.034",m/s,
Data,2,record,timestamp,"1070727993",s,distance,"3986.5",m,accumulated_power,"72331",watts,speed,"8.043",m/s,power,"144",watts,enhanced_respiration_rate,"28.0",Breaths/min,heart_rate,"108",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"336.0937552514649|194.0625030322266",degrees,left_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,right_power_phase,"341.71875533935554|194.0625030322266",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.043",m/s,
Data,2,record,timestamp,"1070727994",s,distance,"3994.56",m,accumulated_power,"72477",watts,speed,"8.062",m/s,power,"146",watts,enhanced_respiration_rate,"28.0",Breaths/min,heart_rate,"108",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"336.0937552514649|192.65625301025395",degrees,left_power_phase_peak,"66.09375103271486|125.15625195556643",degrees,right_power_phase,"341.71875533935554|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.062",m/s,
Data,2,record,timestamp,"1070727995",s,distance,"4002.6",m,accumulated_power,"72606",watts,speed,"8.034",m/s,power,"129",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"108",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"64.5",percent,right_torque_effectiveness,"66.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"338.90625529541023|192.65625301025395",degrees,left_power_phase_peak,"67.50000105468752|126.5625019775391",degrees,right_power_phase,"341.71875533935554|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"8.034",m/s,
Data,2,record,timestamp,"1070727996",s,distance,"4010.57",m,accumulated_power,"72743",watts,speed,"7.968",m/s,power,"137",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"64.5",percent,right_torque_effectiveness,"66.5",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"338.90625529541023|192.65625301025395",degrees,left_power_phase_peak,"67.50000105468752|126.5625019775391",degrees,right_power_phase,"343.1250053613282|192.65625301025395",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070727997",s,distance,"4018.63",m,accumulated_power,"72902",watts,speed,"8.052",m/s,power,"159",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"63.5",percent,right_torque_effectiveness,"62.0",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"16.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|189.84375296630864",degrees,left_power_phase_peak,"70.31250109863284|129.37500202148442",degrees,right_power_phase,"343.1250053613282|191.2500029882813",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"8.052",m/s,
Data,2,record,timestamp,"1070727998",s,distance,"4026.89",m,accumulated_power,"73130",watts,speed,"8.276",m/s,power,"228",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"107",bpm,cadence,"91",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"189",,left_torque_effectiveness,"67.0",percent,right_torque_effectiveness,"67.0",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"18.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|187.03125292236334",degrees,left_power_phase_peak,"74.5312511645508|132.18750206542973",degrees,right_power_phase,"344.53125538330085|189.84375296630864",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"8.276",m/s,
Data,2,record,timestamp,"1070727999",s,distance,"4035.23",m,accumulated_power,"73295",watts,speed,"8.332",m/s,power,"165",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"107",bpm,cadence,"92",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"66.0",percent,right_torque_effectiveness,"81.5",percent,left_pedal_smoothness,"18.0",percent,right_pedal_smoothness,"23.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"345.9375054052735|188.437502944336",degrees,left_power_phase_peak,"70.31250109863284|133.59375208740238",degrees,right_power_phase,"343.1250053613282|191.2500029882813",degrees,right_power_phase_peak,"60.46875094482424|119.5312518676758",degrees,enhanced_speed,"8.332",m/s,
Data,2,record,timestamp,"1070728000",s,distance,"4043.51",m,accumulated_power,"73421",watts,speed,"8.286",m/s,power,"126",watts,enhanced_respiration_rate,"25.75",Breaths/min,heart_rate,"107",bpm,cadence,"91",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"64.5",percent,right_torque_effectiveness,"60.5",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"17.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|189.84375296630864",degrees,left_power_phase_peak,"70.31250109863284|133.59375208740238",degrees,right_power_phase,"344.53125538330085|192.65625301025395",degrees,right_power_phase_peak,"61.87500096679689|122.34375191162113",degrees,enhanced_speed,"8.286",m/s,
Data,2,record,timestamp,"1070728001",s,distance,"4051.58",m,accumulated_power,"73554",watts,speed,"8.071",m/s,power,"133",watts,enhanced_respiration_rate,"25.04",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|189.84375296630864",degrees,left_power_phase_peak,"70.31250109863284|133.59375208740238",degrees,right_power_phase,"343.1250053613282|195.46875305419925",degrees,right_power_phase_peak,"61.87500096679689|120.93750188964847",degrees,enhanced_speed,"8.071",m/s,
Data,2,record,timestamp,"1070728002",s,distance,"4059.53",m,accumulated_power,"73691",watts,speed,"7.95",m/s,power,"137",watts,enhanced_respiration_rate,"25.04",Breaths/min,heart_rate,"108",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|192.65625301025395",degrees,left_power_phase_peak,"70.31250109863284|130.78125204345707",degrees,right_power_phase,"343.1250053613282|195.46875305419925",degrees,right_power_phase_peak,"61.87500096679689|120.93750188964847",degrees,enhanced_speed,"7.95",m/s,
Data,2,record,timestamp,"1070728003",s,distance,"4067.45",m,accumulated_power,"73832",watts,speed,"7.912",m/s,power,"141",watts,enhanced_respiration_rate,"25.04",Breaths/min,heart_rate,"108",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"73.0",percent,right_torque_effectiveness,"70.0",percent,left_pedal_smoothness,"24.0",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|192.65625301025395",degrees,left_power_phase_peak,"70.31250109863284|130.78125204345707",degrees,right_power_phase,"343.1250053613282|195.46875305419925",degrees,right_power_phase_peak,"61.87500096679689|120.93750188964847",degrees,enhanced_speed,"7.912",m/s,
Data,2,record,timestamp,"1070728004",s,distance,"4075.37",m,accumulated_power,"73980",watts,speed,"7.922",m/s,power,"148",watts,enhanced_respiration_rate,"25.04",Breaths/min,heart_rate,"108",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"73.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"24.5",percent,right_pedal_smoothness,"22.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|195.46875305419925",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"343.1250053613282|198.2812530981446",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.922",m/s,
Data,2,record,timestamp,"1070728005",s,distance,"4083.32",m,accumulated_power,"74131",watts,speed,"7.94",m/s,power,"151",watts,enhanced_respiration_rate,"24.96",Breaths/min,heart_rate,"107",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"74.5",percent,right_torque_effectiveness,"74.5",percent,left_pedal_smoothness,"24.5",percent,right_pedal_smoothness,"23.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|195.46875305419925",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"344.53125538330085|201.0937531420899",degrees,right_power_phase_peak,"68.90625107666017|126.5625019775391",degrees,enhanced_speed,"7.94",m/s,
Data,2,record,timestamp,"1070728006",s,distance,"4091.35",m,accumulated_power,"74303",watts,speed,"8.034",m/s,power,"172",watts,enhanced_respiration_rate,"24.96",Breaths/min,heart_rate,"107",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"177",,left_torque_effectiveness,"72.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"23.0",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|195.46875305419925",degrees,left_power_phase_peak,"73.12500114257814|132.18750206542973",degrees,right_power_phase,"344.53125538330085|201.0937531420899",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"8.034",m/s,
Data,2,record,timestamp,"1070728007",s,distance,"4099.38",m,accumulated_power,"74448",watts,speed,"8.034",m/s,power,"145",watts,enhanced_respiration_rate,"24.96",Breaths/min,heart_rate,"108",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"187",,left_torque_effectiveness,"65.0",percent,right_torque_effectiveness,"72.0",percent,left_pedal_smoothness,"21.0",percent,right_pedal_smoothness,"22.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|196.87500307617194",degrees,left_power_phase_peak,"75.93750118652346|135.00000210937503",degrees,right_power_phase,"345.9375054052735|196.87500307617194",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"8.034",m/s,
